Common Name,Scientific Name,stateProvince,locality,decimalLatitude,decimalLongitude,Matched_Suburb,Matched_Postcode
Bermuda Grass,Cynodon dactylon,Victoria,70110 BALLARAT EAST,-37.55678,143.86324,BALLARAT MC,3354
Bermuda Grass,Cynodon dactylon,Victoria,"BRC2 E287 Eastern side of stream course, Freestone Creek, about 50m south of the Gorge Road crossing, around 3km north",-37.84085,147.03885,WOOLENOOK,3860
Bermuda Grass,Cynodon dactylon,Victoria,E1166700 Centre about 1 km ESE of CARRUM DOWNS,-38.10167,145.19306,CARRUM DOWNS,3201
Bermuda Grass,Cynodon dactylon,Victoria,500270 DUNKELD,-37.68507,142.37998,MOUTAJUP,3294
Bermuda Grass,Cynodon dactylon,Victoria,T2412900 Centre about 4 km NNW of MORANG SOUTH,-37.62389,145.06944,SOUTH MORANG,3752
Bermuda Grass,Cynodon dactylon,Victoria,M0084000 Centre about 15 km SSW of BARING,-35.51389,142.02194,PATCHEWOLLOCK,3491
Bermuda Grass,Cynodon dactylon,Victoria,2111102A Centre about 2 km ESE of DENNINGTON,-38.36519,142.46803,WARRNAMBOOL WEST,3280
Bermuda Grass,Cynodon dactylon,Victoria,T2104900 Centre about 1 km N of WILLIAMSTOWN NORTH,-37.84778,144.89861,WILLIAMSTOWN NORTH,3016
Bermuda Grass,Cynodon dactylon,Victoria,U4038800 Centre about 5 km WSW of GENOA,-37.49944,149.54139,WROXHAM,3891
Bermuda Grass,Cynodon dactylon,Victoria,T0929900 Centre about 1 km E of ALTONA MEADOWS,-37.87417,144.79639,LAVERTON,3028
Bermuda Grass,Cynodon dactylon,Victoria,"Hesse Street Precinct, Queenscliff Hesse Street Precinct, Queenscliff",-38.27315,144.65855,SWAN BAY,3225
Bermuda Grass,Cynodon dactylon,Victoria,T0218400 Centre about 2 km N of WIRRATE,-36.78722,145.04417,WIRRATE,3608
Bermuda Grass,Cynodon dactylon,Victoria,T2468600 Centre about 1 km WSW of SAINT ALBANS SOUTH,-37.75583,144.80583,ST ALBANS,3021
Bermuda Grass,Cynodon dactylon,Victoria,"Canterbury Road FFA Canterbury Road, Montrose between Sarah Court and Market Drive",-37.82086,145.30629,KILSYTH,3137
Bermuda Grass,Cynodon dactylon,Victoria,300198 DARLEY,-37.66112,144.41293,HOPETOUN PARK,3340
Bermuda Grass,Cynodon dactylon,Victoria,LONGWOOD (584320) 7312 m from Longwood 345 deg,-36.86589,145.44029,LONGWOOD EAST,3666
Bermuda Grass,Cynodon dactylon,Victoria,T4027900 Centre about 1 km WNW of WANTIRNA SOUTH,-37.87694,145.20917,WANTIRNA,3152
Bermuda Grass,Cynodon dactylon,Victoria,"NE136 Located about 330 m south of Holdsworthy Road, the closest point of which is 530 m east of the junction with Polic",-36.52858,145.95785,BENALLA,3672
Bermuda Grass,Cynodon dactylon,Victoria,T3274500 Centre about 1 km NW of MUSK VALE,-37.37083,144.11806,DAYLESFORD,3460
Bermuda Grass,Cynodon dactylon,Victoria,86 Road Void; Carisbrook - Baringhup Rd CARISBROOK,-37.00761,143.86224,CARISBROOK,3464
Bermuda Grass,Cynodon dactylon,Victoria,S1346600 Centre about 2 km S of WALLAN,-37.42917,144.97806,DARRAWEIT GUIM,3756
Bermuda Grass,Cynodon dactylon,Victoria,8765 LAKE WENDOUREE,-37.54222,143.82555,WENDOUREE VILLAGE,3355
Bermuda Grass,Cynodon dactylon,Victoria,N0195400 Centre about 3 km SSE of LOWER PLENTY,-37.74472,145.14056,TEMPLESTOWE,3106
Bermuda Grass,Cynodon dactylon,Victoria,E2398100 Centre about 243 m S of YARRA GLEN,-37.66111,145.37444,YARRA GLEN,3775
Bermuda Grass,Cynodon dactylon,Victoria,E1109900 Centre about 3 km SW of DEER PARK,-37.78194,144.74917,DEER PARK NORTH,3023
Bermuda Grass,Cynodon dactylon,Victoria,U4046800 Centre about 3 km S of NARRE WARREN SOUTH,-38.07333,145.31167,FOUNTAIN GATE,3805
Bermuda Grass,Cynodon dactylon,Victoria,U2602100 Centre about 4 km NE of DUNBULBALANE,-36.09833,145.60972,KATAMATITE,3649
Bermuda Grass,Cynodon dactylon,Victoria,F0054600 Centre about 5 km E of DELVINE,-37.89194,147.41611,THE FINGERBOARD,3864
Bermuda Grass,Cynodon dactylon,Victoria,A0401000 Centre about 6 km E of HATTAH,-34.75944,142.34028,TORRITA,3490
Bermuda Grass,Cynodon dactylon,Victoria,F0013400 Centre about 1 km NNE of WATTLE CIRCLE,-37.43861,147.83417,STIRLING,3893
Bermuda Grass,Cynodon dactylon,Victoria,Bay Road Heathland Sanctuary Bay Road Heathland Sanctuary,-37.95549,145.02725,HIGHETT,3190
Bermuda Grass,Cynodon dactylon,Victoria,Nyah 8 Nyah State Forest,-35.1117,143.35608,NYAH,3594
Bermuda Grass,Cynodon dactylon,Victoria,"128 Wollahra Rise, Wyndham Vale 3.18km E of Manor Lakes",-37.86462,144.63088,MANOR LAKES,3024
Bermuda Grass,Cynodon dactylon,Victoria,BIT1+250 Hattah - Kulkyne National Park,-34.65715,142.3776,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,BARUNAH PARK (580663) 9883 m from Cressy 248 deg,-37.99919,143.74086,CRESSY,3322
Bermuda Grass,Cynodon dactylon,Victoria,T2459400 Centre about 3 km W of DEER PARK,-37.76333,144.72944,DEANSIDE,3336
Bermuda Grass,Cynodon dactylon,Victoria,EDENHOPE (561284) 5242 m from Edenhope 53 deg,-37.06533,141.24378,KADNOOK,3318
Bermuda Grass,Cynodon dactylon,Victoria,T2447700 Centre about 3 km SE of MARCUS HILL,-38.25611,144.59194,SWAN BAY,3225
Bermuda Grass,Cynodon dactylon,Victoria,CAMBRIAN HILL (582114) 1859 m from Cambrian Hill 41 deg,-37.64401,143.81468,BONSHAW,3352
Bermuda Grass,Cynodon dactylon,Victoria,Fitzsimons Lane Fitzsimons Lane Templestowe to Main Road Eltham,-37.7346,145.1348,MONTMORENCY,3094
Bermuda Grass,Cynodon dactylon,Victoria,"Canterbury Hills Estate, 370A Riddell Road, Sunbury 3.1km north-west of Sunbury",-37.55778,144.70722,WILDWOOD,3429
Bermuda Grass,Cynodon dactylon,Victoria,EDENHOPE (561158) 2843 m from Powers Creek 144 deg,-37.17635,141.2743,KADNOOK,3318
Bermuda Grass,Cynodon dactylon,Victoria,S1425200 Centre about 2 km N of LITTLE RIVER,-37.94472,144.50833,LITTLE RIVER,3211
Bermuda Grass,Cynodon dactylon,Victoria,T2411400 Centre about 3 km S of YARRA GLEN,-37.68694,145.38528,GRUYERE,3770
Bermuda Grass,Cynodon dactylon,Victoria,Darebin Creek Trail Banyule LGA,-37.74476,145.03446,HEIDELBERG WEST,3081
Bermuda Grass,Cynodon dactylon,Victoria,680684A Centre about 3 km S of BOORT,-36.13183,143.73464,CATUMNAL,3537
Bermuda Grass,Cynodon dactylon,Victoria,PITFIELD (581427) 2887 m from Pitfield Plains 302 deg,-37.85282,143.63525,STAFFORDSHIRE REEF,3351
Bermuda Grass,Cynodon dactylon,Victoria,S1309900 Centre about 3 km N of TOOLAMBA,-36.465,145.34389,TOOLAMBA,3614
Bermuda Grass,Cynodon dactylon,Victoria,T2454600 Centre about 1 km SSE of OFFICER,-38.06389,145.41361,OFFICER SOUTH,3809
Bermuda Grass,Cynodon dactylon,Victoria,F0056700 Centre about 6 km WSW of LINDENOW SOUTH,-37.84111,147.37472,THE FINGERBOARD,3864
Bermuda Grass,Cynodon dactylon,Victoria,Site1 Hattak-Kulkyne National Park lake system,-34.76023,142.35164,TORRITA,3490
Bermuda Grass,Cynodon dactylon,Victoria,Bald Hill Swamp Bald Hill Swamp,-38.1107,146.8962,HIAMDALE,3847
Bermuda Grass,Cynodon dactylon,Victoria,"60-64 Mount Dandenong Road Croydon Mount Dandenong Rd, Croydon",-37.80111,145.26694,HEATHWOOD,3134
Bermuda Grass,Cynodon dactylon,Victoria,T0605300 Centre about 1 km NNE of SLOAN HILL,-37.72889,145.21889,WARRANDYTE,3113
Bermuda Grass,Cynodon dactylon,Victoria,T2420300 Centre about 2 km S of PEARCEDALE,-38.22194,145.24361,SOMERVILLE,3912
Bermuda Grass,Cynodon dactylon,Victoria,Ulupna VIC 3641 GPN6401-O'Briens Road-Strathmerton: Area 27.88 ha.,-35.9071,145.4462,ULUPNA,3641
Bermuda Grass,Cynodon dactylon,Victoria,Geelong to Waurn Ponds Geelong,-38.15779,144.35829,BAREENA,3220
Bermuda Grass,Cynodon dactylon,Victoria,BIT4+250 Lake Bitterang,-34.66443,142.3676,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,T0303300 Centre about 1 km S of ROSANNA,-37.74361,145.06667,BANYULE,3084
Bermuda Grass,Cynodon dactylon,Victoria,500967 CAVENDISH,-37.4213,142.0244,PIGEON PONDS,3407
Bermuda Grass,Cynodon dactylon,Victoria,T4044700 Centre about 1 km ESE of BLACK ROCK,-37.98083,145.03361,BLACK ROCK NORTH,3193
Bermuda Grass,Cynodon dactylon,Victoria,652310 BARWON DOWNS,-38.47025,143.77382,FORREST,3236
Bermuda Grass,Cynodon dactylon,Victoria,E0426800 Centre about 1 km ESE of VIEW BANK,-37.73333,145.10778,LOWER PLENTY,3093
Bermuda Grass,Cynodon dactylon,Victoria,T3253600 Centre about 3 km WSW of ANGLESEA,-38.41083,144.15528,ANGLESEA,3230
Bermuda Grass,Cynodon dactylon,Victoria,"Simpson Park off Cochrane St and Garden Ave, Mitcham",-37.82363,145.20076,MITCHAM NORTH,3132
Bermuda Grass,Cynodon dactylon,Victoria,U7515900 Centre about 2 km W of BYRNESIDE,-36.41972,145.14528,BYRNESIDE,3617
Bermuda Grass,Cynodon dactylon,Victoria,652265 WARNCOORT,-38.35811,143.69602,BIRREGURRA,3242
Bermuda Grass,Cynodon dactylon,Victoria,S1802700 Centre about 4 km NW of BOLWARRA,-38.25,141.58333,PORTLAND NORTH,3305
Bermuda Grass,Cynodon dactylon,Victoria,A1513400 Centre about 7 km N of CRAMENTON,-34.76472,142.37917,TORRITA,3490
Bermuda Grass,Cynodon dactylon,Victoria,Skeleton Creek Truganina,-37.82814,144.70372,TRUGANINA,3029
Bermuda Grass,Cynodon dactylon,Victoria,U4100900 Centre about 2 km ESE of MOOROOPNA,-36.39722,145.37889,BRANDITT,3630
Bermuda Grass,Cynodon dactylon,Victoria,Wharparilla West Wharparilla West,-36.10796,144.70457,CAMPASPE WEST,3564
Bermuda Grass,Cynodon dactylon,Victoria,T0932000 Centre about 1 km NW of LAVERTON WEST,-37.85972,144.71889,WILLIAMS LANDING,3027
Bermuda Grass,Cynodon dactylon,Victoria,"NE92 Located in the river reserve on the western bank of Reedy Creek, 135 m due west of Reedy Creek and 140 m due south",-36.33171,146.40449,WANGARATTA,3676
Bermuda Grass,Cynodon dactylon,Victoria,U7000800 Centre about 4 km N of BARMAH EAST,-35.98167,145.00139,PICOLA WEST,3639
Bermuda Grass,Cynodon dactylon,Victoria,T0367500 Centre about 1 km ESE of CROYDON HILLS,-37.78,145.27861,CROYDON HILLS,3136
Bermuda Grass,Cynodon dactylon,Victoria,S2546500 Centre about 5 km E of COIMADAI,-37.61639,144.52667,HARKNESS,3337
Bermuda Grass,Cynodon dactylon,Victoria,BANNOCKBURN (581912) 4295 m from Lethbridge 342 deg,-38.00393,144.14533,SUTHERLANDS CREEK,3331
Bermuda Grass,Cynodon dactylon,Victoria,F2187700 Centre about 1 km S of DARTMOUTH,-36.53972,147.49889,GRANITE FLAT,3701
Bermuda Grass,Cynodon dactylon,Victoria,ANGLESEA (540506) 1419 m from Anglesea 219 deg,-38.40572,144.19477,ANGLESEA,3230
Bermuda Grass,Cynodon dactylon,Victoria,U0021800 Centre about 4 km N of FISH CREEK NORTH,-38.59694,146.11806,STONY CREEK,3957
Bermuda Grass,Cynodon dactylon,Victoria,T2440400 Centre about 2 km N of MOATS CORNER,-38.315,145.01194,SAFETY BEACH,3936
Bermuda Grass,Cynodon dactylon,Victoria,"21 Warrandyte Road, Langwarrin 21 Warrandyte Road, Langwarrin",-38.15497,145.18979,LANGWARRIN,3910
Bermuda Grass,Cynodon dactylon,Victoria,U3411500 Centre about 3 km N of MOOROOPNA,-36.365,145.35139,BRANDITT,3630
Bermuda Grass,Cynodon dactylon,Victoria,"Harvest Home Road, Epping 2.3km N of Epping",-37.62583,145.04028,EPPING DC,3076
Bermuda Grass,Cynodon dactylon,Victoria,T2522400 Centre about 3 km NNW of TARNEIT,-37.83389,144.65222,TRUGANINA,3029
Bermuda Grass,Cynodon dactylon,Victoria,E1343300 Centre about 1 km NE of SAINT ANDREWS BEACH,-38.41861,144.85139,TOOTGAROOK,3941
Bermuda Grass,Cynodon dactylon,Victoria,Spp. list Entire camp property,-38.50298,145.24885,SMITHS BEACH,3922
Bermuda Grass,Cynodon dactylon,Victoria,U0703600 Centre about 3 km ENE of FULHAM,-38.08694,147.01333,KILMANY,3851
Bermuda Grass,Cynodon dactylon,Victoria,T2451100 Centre about 2 km NNE of MURGHEBOLUC,-38.08694,144.15,MURGHEBOLUC,3218
Bermuda Grass,Cynodon dactylon,Victoria,SUTHERLANDS CREEK (582870) 5507 m from Bannockburn 211 deg,-38.00636,144.20145,SUTHERLANDS CREEK,3331
Bermuda Grass,Cynodon dactylon,Victoria,T1953800 Centre about 2 km NNW of WONGA PARK,-37.72083,145.26361,WONGA PARK,3115
Bermuda Grass,Cynodon dactylon,Victoria,T2100300 Centre about 2 km S of CRAIGIEBURN,-37.61417,144.93917,SOMERTON,3062
Bermuda Grass,Cynodon dactylon,Victoria,E1014000 Centre about 2 km NNE of MITCHAM,-37.80417,145.20472,MITCHAM NORTH,3132
Bermuda Grass,Cynodon dactylon,Victoria,S1026400 Centre about 1 km NW of BROWN HILL,-37.54528,143.90389,BALLARAT MC,3354
Bermuda Grass,Cynodon dactylon,Victoria,T2522700 Centre about 4 km NW of TARNEIT,-37.84167,144.63417,MANOR LAKES,3024
Bermuda Grass,Cynodon dactylon,Victoria,M3739800 Centre about 2 km N of SWAN HILL,-35.31972,143.56333,WOORINEN SOUTH,3588
Bermuda Grass,Cynodon dactylon,Victoria,WERNETH (581578) 5410 m from Rokewood 32 deg,-37.93971,143.68489,ROKEWOOD,3330
Bermuda Grass,Cynodon dactylon,Victoria,225158A Centre about 5 km N of MOOROOPNA,-36.34848,145.36796,BRANDITT,3630
Bermuda Grass,Cynodon dactylon,Victoria,E1148100 Centre about 1 km E of BUNYIP,-38.09778,145.73417,GARFIELD,3814
Bermuda Grass,Cynodon dactylon,Victoria,100374 VITE VITE,-37.85957,143.15227,VITE VITE NORTH,3325
Bermuda Grass,Cynodon dactylon,Victoria,BANNOCKBURN (581926) 5700 m from Bannockburn 111 deg,-38.02973,144.10788,TEESDALE,3328
Bermuda Grass,Cynodon dactylon,Victoria,F3203100 Centre about 5 km N of MOOROOPNA,-36.34556,145.3625,BRANDITT,3630
Bermuda Grass,Cynodon dactylon,Victoria,500788 DUNKELD,-37.59972,142.27757,MOUTAJUP,3294
Bermuda Grass,Cynodon dactylon,Victoria,N0113100 Centre about 249 m N of HURSTBRIDGE,-37.63694,145.19444,WATTLE GLEN,3096
Bermuda Grass,Cynodon dactylon,Victoria,B1930400 Centre about 2 km N of HADFIELD,-37.69528,144.95111,FAWKNER,3060
Bermuda Grass,Cynodon dactylon,Victoria,T0248700 Centre about 1 km SSE of FERNTREE GULLY,-37.88778,145.28972,BORONIA,3155
Bermuda Grass,Cynodon dactylon,Victoria,M2801900 Centre about 1 km S of KORRAK KORRAK,-35.73417,143.65306,BEAUCHAMP,3579
Bermuda Grass,Cynodon dactylon,Victoria,T4004200 Centre about 1 km WNW of SANDRINGHAM,-37.94639,144.99722,HAMPTON NORTH,3188
Bermuda Grass,Cynodon dactylon,Victoria,CB5 Cowanna Bend,-34.12454,142.02541,BIRDWOODTON,3505
Bermuda Grass,Cynodon dactylon,Victoria,Cardross-Koorlong State Forest Cardross-Koorlong State Forest,-34.30145,142.18611,RED CLIFFS,3496
Bermuda Grass,Cynodon dactylon,Victoria,S1305000 Centre about 1 km NW of EAGLEHAWK,-36.71056,144.24278,BENDIGO DC,3554
Bermuda Grass,Cynodon dactylon,Victoria,Site1 Hattah-Kulkyne National Park lake system,-34.76023,142.35164,TORRITA,3490
Bermuda Grass,Cynodon dactylon,Victoria,"NE101 Located approximately 450 m east of Matamia Lane, 4 km north-west of Peechelba along Billabong Creek.",-36.17573,146.19162,WANGARATTA,3676
Bermuda Grass,Cynodon dactylon,Victoria,C0404400 Centre about 7 km N of GLENCAIRN,-37.44833,146.52361,CROOKAYAN,3858
Bermuda Grass,Cynodon dactylon,Victoria,HFP1SOM2 Hattah - Kulkyne National Park,-34.61126,142.41658,NANGILOC,3494
Bermuda Grass,Cynodon dactylon,Victoria,"Bracken Knoll - Broadmeadows Valley Parklands, Westmeadows (Site 69) Bracken Knoll - Broadmeadows Valley Parklands, West",-37.65897,144.90768,COOLAROO,3048
Bermuda Grass,Cynodon dactylon,Victoria,CRESSY (582577) 4269 m from Werneth 327 deg,-37.98823,143.65147,CRESSY,3322
Bermuda Grass,Cynodon dactylon,Victoria,E1111400 Centre about 3 km SW of INVERLOCH,-38.64278,145.70306,POUND CREEK,3996
Bermuda Grass,Cynodon dactylon,Victoria,E1394400 Centre about 1 km SSW of ASHBURTON,-37.87222,145.08056,ASHWOOD,3147
Bermuda Grass,Cynodon dactylon,Victoria,GBAS Biodiversity assessment At Melbourne Airport.,-37.66945,144.82577,MELBOURNE AIRPORT,3045
Bermuda Grass,Cynodon dactylon,Victoria,D1952400 Centre about 2 km SSW of WARRNAMBOOL,-38.39972,142.47111,WARRNAMBOOL WEST,3280
Bermuda Grass,Cynodon dactylon,Victoria,E0466200 Centre about 2 km SW of BALCOMBE,-38.28667,145.00667,MOUNT MARTHA,3934
Bermuda Grass,Cynodon dactylon,Victoria,500381 NAREEB,-37.80533,142.47446,CARAMUT,3274
Bermuda Grass,Cynodon dactylon,Victoria,N0110200 Centre about 1 km S of CLAYTON,-37.93306,145.12333,CLARINDA,3169
Bermuda Grass,Cynodon dactylon,Victoria,T3274300 Centre about 3 km W of MOUNT MACEDON,-37.39861,144.55972,MACEDON,3440
Bermuda Grass,Cynodon dactylon,Victoria,500218 DUNKELD,-37.62256,142.44449,NAREEB,3293
Bermuda Grass,Cynodon dactylon,Victoria,U3201900 Centre about 3 km NNE of DUNBULBALANE,-36.09861,145.59278,KATAMATITE,3649
Bermuda Grass,Cynodon dactylon,Victoria,"26 Highton Lane, Mansfield 26 Highton Lane, Mansfield",-37.06222,146.09778,MANSFIELD,3724
Bermuda Grass,Cynodon dactylon,Victoria,Winchelsea 3km north of Winchelsea CBD,-38.23017,143.99005,WURDIBOLUC,3241
Bermuda Grass,Cynodon dactylon,Victoria,E0302600 Centre about 1 km NW of ALBANVALE,-37.74194,144.75833,BURNSIDE HEIGHTS,3023
Bermuda Grass,Cynodon dactylon,Victoria,T4045200 Centre about 475 m S of BLACK ROCK,-37.98139,145.02528,BLACK ROCK NORTH,3193
Bermuda Grass,Cynodon dactylon,Victoria,S0332600 Centre about 1 km NW of GOLDEN SQUARE,-36.77167,144.25861,GOLDEN GULLY,3555
Bermuda Grass,Cynodon dactylon,Victoria,E0340400 Centre about 1 km NNE of SAFETY BEACH,-38.31583,144.99194,SAFETY BEACH,3936
Bermuda Grass,Cynodon dactylon,Victoria,T2437900 Centre about 4 km WSW of PAKENHAM UPPER,-38.02861,145.47444,PAKENHAM SOUTH,3810
Bermuda Grass,Cynodon dactylon,Victoria,NE133 Located within a Natural Features Reserve in the north east corner of the intersection between Swanpool and Castle,-36.74714,146.02384,UPPER LURG,3673
Bermuda Grass,Cynodon dactylon,Victoria,Transect 32 Barmah National Park,-35.90398,144.96735,PICOLA WEST,3639
Bermuda Grass,Cynodon dactylon,Victoria,B1940100 Centre about 5 km SSW of MOUNT COTTRELL,-37.81583,144.5875,MANOR LAKES,3024
Bermuda Grass,Cynodon dactylon,Victoria,S2485700 Centre about 3 km ENE of BREAMLEA,-38.28528,144.42028,BREAMLEA,3227
Bermuda Grass,Cynodon dactylon,Victoria,TARCOMBE (584366) 5667 m from Tarcombe 85 deg,-36.97869,145.33737,AVENEL,3664
Bermuda Grass,Cynodon dactylon,Victoria,DURDIDWARRAH (582826) 1810 m from Durdidwarrah 296 deg,-37.82125,144.21275,STAUGHTON VALE,3340
Bermuda Grass,Cynodon dactylon,Victoria,D3811100 Centre about 1 km SW of DARLINGTON,-37.99944,143.045,PURA PURA,3271
Bermuda Grass,Cynodon dactylon,Victoria,T0247600 Centre about 3 km SSE of NAGAMBIE,-36.81194,145.17333,TABILK,3607
Bermuda Grass,Cynodon dactylon,Victoria,E1319400 Centre about 2 km ENE of CARRUM DOWNS,-38.08667,145.20222,SANDHURST,3977
Bermuda Grass,Cynodon dactylon,Victoria,T2458100 Centre about 3 km N of DERRIMUT,-37.80028,144.77389,DEER PARK NORTH,3023
Bermuda Grass,Cynodon dactylon,Victoria,E1500800 Centre about 2 km NE of SOMERTON,-37.62139,144.96639,SOMERTON,3062
Bermuda Grass,Cynodon dactylon,Victoria,Shady Creek Great Alpine Road,-37.53476,147.86108,STIRLING,3893
Bermuda Grass,Cynodon dactylon,Victoria,M3137000 Centre about 7 km N of CRAMENTON,-34.76667,142.39583,TORRITA,3490
Bermuda Grass,Cynodon dactylon,Victoria,U7505700 Centre about 2 km W of TATURA,-36.445,145.21056,BYRNESIDE,3617
Bermuda Grass,Cynodon dactylon,Victoria,B1800200 Centre about 1 km NW of MOUNT ELIZA,-38.18,145.08278,KUNYUNG,3930
Bermuda Grass,Cynodon dactylon,Victoria,MEL 2357200A Neds Corner Station. Ca. 220 metres SE from the ranger''s house at the homestead.,-34.13917,141.32722,NEDS CORNER,3496
Bermuda Grass,Cynodon dactylon,Victoria,"565 Old Sydney Road, Beveridge 8km SW of Wallan",-37.47361,144.91389,BEVERIDGE,3753
Bermuda Grass,Cynodon dactylon,Victoria,S1305100 Centre about 1 km NE of SAILORS GULLY,-36.69694,144.24,BENDIGO DC,3554
Bermuda Grass,Cynodon dactylon,Victoria,Dandos Precinct of Avalon Airport Avalon Airport,-38.0528,144.47611,POINT WILSON,3212
Bermuda Grass,Cynodon dactylon,Victoria,T3272500 Centre about 2 km E of PORT BELLARINE,-38.11528,144.63472,BELLARINE,3223
Bermuda Grass,Cynodon dactylon,Victoria,T4037400 Centre about 1 km S of BLACK ROCK,-37.98833,145.02833,BLACK ROCK NORTH,3193
Bermuda Grass,Cynodon dactylon,Victoria,T0933839 T0933839,-37.7232,145.0661,MACLEOD WEST,3085
Bermuda Grass,Cynodon dactylon,Victoria,S2326100 Centre about 6 km S of CHINKAPOOK,-35.24,142.92917,GERAHMIN,3546
Bermuda Grass,Cynodon dactylon,Victoria,B1875400 Centre about 3 km S of GOONAWARRA,-37.60667,144.74583,WILDWOOD,3429
Bermuda Grass,Cynodon dactylon,Victoria,E1187800 Centre about 2 km SSW of MELTON SOUTH,-37.71417,144.56222,EYNESBURY,3338
Bermuda Grass,Cynodon dactylon,Victoria,T0000500 Centre about 8 km NNE of PORTSEA,-38.265,144.76806,SORRENTO,3943
Bermuda Grass,Cynodon dactylon,Victoria,M3522600 Centre about 4 km NE of WEE WEE RUP,-35.8425,144.34222,GUNBOWER,3566
Bermuda Grass,Cynodon dactylon,Victoria,38 / Lot 19 Nalya Court Drummond North 3446 3rd allotment W of Blacks Lane on N side of Nalya Court,-37.21766,144.29463,TARADALE,3447
Bermuda Grass,Cynodon dactylon,Victoria,"Harpley Estate, Werribee 1.9km SSW of Wyndham Vale Shopping centre",-37.90972,144.59944,WERRIBEE SOUTH,3030
Bermuda Grass,Cynodon dactylon,Victoria,T0933825 T0933825,-37.9626,145.02777,HIGHETT,3190
Bermuda Grass,Cynodon dactylon,Victoria,U0015700 Centre about 3 km NW of SEASPRAY,-38.35556,147.165,GIFFARD,3851
Bermuda Grass,Cynodon dactylon,Victoria,U7508800 Centre about 2 km NNE of TATURA,-36.42917,145.24333,TOOLAMBA WEST,3614
Bermuda Grass,Cynodon dactylon,Victoria,T0003200 Centre about 5 km NNE of ENDEVOUR HILLS,-37.94417,145.28472,LYSTERFIELD,3156
Bermuda Grass,Cynodon dactylon,Victoria,F5562300 Centre about 8 km N of LICOLA,-37.56,146.62278,CROOKAYAN,3858
Bermuda Grass,Cynodon dactylon,Victoria,T0600600 Centre about 1 km WSW of SKYE,-38.1225,145.19222,CARRUM DOWNS,3201
Bermuda Grass,Cynodon dactylon,Victoria,S1358400 Centre about 1 km S of WATTLE CREEK,-36.98972,143.11722,NAVARRE,3384
Bermuda Grass,Cynodon dactylon,Victoria,LETHBRIDGE (581786) 1005 m from Lethbridge 115 deg,-37.96322,144.12012,LETHBRIDGE,3332
Bermuda Grass,Cynodon dactylon,Victoria,D0355200 Centre about 4 km WNW of RED RISE,-35.8525,144.34972,GUNBOWER,3566
Bermuda Grass,Cynodon dactylon,Victoria,T2510800 Centre about 1 km SW of NOTTING HILL,-37.90944,145.14,MONASH UNIVERSITY,3800
Bermuda Grass,Cynodon dactylon,Victoria,500680 BRANXHOLME,-37.84435,141.79062,BRANXHOLME,3302
Bermuda Grass,Cynodon dactylon,Victoria,KARNAK (560752) 817 m from Kangawall 38 deg,-36.83304,141.46652,MIGA LAKE,3409
Bermuda Grass,Cynodon dactylon,Victoria,U4084000 U4084000,-36.6408,147.4286,GRANITE FLAT,3701
Bermuda Grass,Cynodon dactylon,Victoria,U7001700 Centre about 8 km NNE of MYWEE,-35.815,145.55139,ULUPNA,3641
